cfop,codigo_barras,codigo_produto,created_at,descricao,id,ncm,nfe_id,numero_item,quantidade,valor_total,valor_unitario
5102,,0335,2026-03-19T13:38:57.771176+00:00,TORTA DE MORANGO,430479,09023000,77171,2,1.0,18.0,18.0
5405,,0318,2026-03-19T13:38:58.326797+00:00,AGUA SEM GAS,430480,21069090,77172,1,1.0,4.0,4.0
5102,,0629,2026-03-19T13:38:58.326797+00:00,BOMBOM DE OREO,430481,21069090,77172,2,1.0,8.0,8.0
5102,,0487,2026-03-19T13:38:58.326797+00:00,BROWNIE C/ SORVETE,430482,21069090,77172,3,1.0,15.0,15.0
5102,,0399,2026-03-19T13:38:58.889529+00:00,TORTA DE MARACUJA,430483,21069090,77173,1,1.0,15.0,15.0
5102,,0475,2026-03-19T13:38:58.889529+00:00,BOMBOM DE NINHO COM UVA,430484,21069090,77173,2,1.0,8.0,8.0
5102,,0506,2026-03-19T13:38:59.419718+00:00,AMERICAN COOKIES,430485,21069090,77174,1,1.0,10.0,10.0
5102,,0312,2026-03-19T13:38:59.419718+00:00,COADO,430486,21011200,77174,2,1.0,6.0,6.0
5102,,0071,2026-03-19T13:38:59.419718+00:00,MOCHA (MOCHACCINO),430487,21011200,77174,3,1.0,16.0,16.0
5102,,0335,2026-03-19T13:38:59.419718+00:00,TORTA DE MORANGO,430488,09023000,77174,4,1.0,18.0,18.0
5405,,0318,2026-03-19T13:38:59.99761+00:00,AGUA SEM GAS,430489,21069090,77175,1,1.0,4.0,4.0
5102,,0581,2026-03-19T13:39:00.508909+00:00,GUDY CREAM,430490,21011200,77176,1,1.0,20.0,20.0
5102,,0626,2026-03-19T13:39:00.508909+00:00,TOAST CARNE AGRIDOCE,430491,21069090,77176,2,1.0,28.0,28.0
5102,,0066,2026-03-19T13:39:01.033219+00:00,CAPPUCCINO,430492,21011200,77177,1,1.0,14.0,14.0
5102,,0593,2026-03-19T13:39:01.033219+00:00,OMELETE DA CASA,430493,21069090,77177,2,1.0,13.0,13.0
5102,,0071,2026-03-19T13:39:01.601097+00:00,MOCHA (MOCHACCINO),430494,21011200,77178,1,1.0,16.0,16.0
5102,,0016,2026-03-19T13:39:01.601097+00:00,PAO DE QUEIJO C/ CARNE,430495,21069090,77178,2,1.0,17.0,17.0
5405,,0319,2026-03-19T13:39:02.235683+00:00,AGUA COM GAS,430496,21069090,77179,1,1.0,4.5,4.5
5102,,0070,2026-03-19T13:39:02.235683+00:00,FLAT WHITE,430497,21011200,77179,2,2.0,20.0,10.0
5102,,0114,2026-03-19T13:39:02.764787+00:00,STRAWBERRY MATCHA LATTE,430498,09023000,77180,1,1.0,16.0,16.0
5102,,0004,2026-03-19T13:39:03.264759+00:00,CROISSANT COM CARNE,430499,21069090,77181,1,1.0,26.0,26.0
5102,,0091,2026-03-19T13:39:03.264759+00:00,FRAPE DE MORANGO,430500,20098919,77181,2,1.0,18.0,18.0
5102,,0574,2026-03-19T13:39:03.264759+00:00,FRAPE DE NUTELLA,430501,20098919,77181,3,1.0,18.0,18.0
5102,,0585,2026-03-19T13:39:03.264759+00:00,GUDY DO CHEFE,430502,21069090,77181,4,1.0,16.0,16.0
5102,,0506,2026-03-19T13:39:03.838425+00:00,AMERICAN COOKIES,430503,21069090,77182,1,2.0,20.0,10.0
5102,,0629,2026-03-19T13:39:04.341816+00:00,BOMBOM DE OREO,430504,21069090,77183,1,1.0,8.0,8.0
5102,,0491,2026-03-19T13:39:04.839393+00:00,CAPPUCCINO DE CHOCOLATE,430505,21011200,77184,1,1.0,14.0,14.0
5102,,0491,2026-03-19T13:39:05.334089+00:00,CAPPUCCINO DE CHOCOLATE,430506,21011200,77185,1,1.0,14.0,14.0
5102,,0399,2026-03-19T13:39:05.334089+00:00,TORTA DE MARACUJA,430507,21069090,77185,2,1.0,15.0,15.0
5102,,0475,2026-03-19T13:39:05.334089+00:00,BOMBOM DE NINHO COM UVA,430508,21069090,77185,3,1.0,8.0,8.0
5102,,0359,2026-03-19T13:39:05.882885+00:00,ADD CHANTILY,430509,20098919,77186,1,2.0,6.0,3.0
5102,,0004,2026-03-19T13:39:05.882885+00:00,CROISSANT COM CARNE,430510,21069090,77186,2,2.0,52.0,26.0
5102,,0112,2026-03-19T13:39:05.882885+00:00,DALGONA COFFEE,430511,20098919,77186,3,2.0,32.0,16.0
5102,,0099,2026-03-19T13:39:05.882885+00:00,SODA ITALIANA DE LIMAO SICILIANO,430512,20098919,77186,4,1.0,12.0,12.0
5102,,0592,2026-03-19T13:39:05.882885+00:00,TOAST PARM,430513,21069090,77186,5,1.0,24.0,24.0
5102,,0506,2026-03-19T13:39:06.489837+00:00,AMERICAN COOKIES,430514,21069090,77187,1,1.0,10.0,10.0
5102,,0075,2026-03-19T13:39:06.489837+00:00,CAFE ESPRESSO CURTO,430515,21011200,77187,2,1.0,6.0,6.0
5102,,0076,2026-03-19T13:39:06.489837+00:00,CAFE ESPRESSO LONGO,430516,21011200,77187,3,1.0,8.0,8.0
5102,,0292,2026-03-19T13:39:06.489837+00:00,CROISSANT,430517,21069090,77187,4,1.0,17.0,17.0
5102,,0116,2026-03-19T13:39:06.489837+00:00,MATCHA.,430518,09023000,77187,5,1.0,8.0,8.0
5102,,0071,2026-03-19T13:39:06.489837+00:00,MOCHA (MOCHACCINO),430519,21011200,77187,6,1.0,16.0,16.0
5102,,0021,2026-03-19T13:39:06.489837+00:00,PAO DE QUEIJO PORCAO 6un,430520,21069090,77187,7,1.0,17.0,17.0
5102,,0434,2026-03-19T13:39:06.489837+00:00,QUICHE DE MARGUERITA,430521,21069090,77187,8,1.0,15.0,15.0
5102,,0103,2026-03-19T13:39:06.489837+00:00,SUCO DE LARANJA,430522,20098919,77187,9,1.0,12.0,12.0
5102,,0578,2026-03-19T13:39:07.230533+00:00,CHOCO AFFOGATO,430523,21011200,77188,1,1.0,16.0,16.0
5102,,0097,2026-03-19T13:39:07.230533+00:00,SODA ITALIANA DE MORANGO,430524,20098919,77188,2,1.0,12.0,12.0
5102,,0627,2026-03-19T13:39:07.230533+00:00,TOAST FRANGO,430525,21069090,77188,3,1.0,27.0,27.0
5405,,0318,2026-03-19T13:39:07.782976+00:00,AGUA SEM GAS,430526,21069090,77189,1,1.0,4.0,4.0
5102,,0506,2026-03-19T13:39:07.782976+00:00,AMERICAN COOKIES,430527,21069090,77189,2,1.0,10.0,10.0
5102,,0581,2026-03-19T13:39:07.782976+00:00,GUDY CREAM,430528,21011200,77189,3,1.0,20.0,20.0
5102,,0629,2026-03-19T13:39:08.335402+00:00,BOMBOM DE OREO,430529,21069090,77190,1,1.0,8.0,8.0
5102,,0506,2026-03-19T13:39:08.990188+00:00,AMERICAN COOKIES,430530,21069090,77191,1,1.0,10.0,10.0
5102,,0460,2026-03-19T13:39:09.492572+00:00,SODA ITALIANA DE FRUTAS VERMELHAS,430531,20098919,77192,1,1.0,12.0,12.0
5405,,0318,2026-03-19T13:39:09.989836+00:00,AGUA SEM GAS,430532,21069090,77193,1,1.0,4.0,4.0
5102,,0004,2026-03-19T13:39:09.989836+00:00,CROISSANT COM CARNE,430533,21069090,77193,2,1.0,26.0,26.0
5102,,0071,2026-03-19T13:39:09.989836+00:00,MOCHA (MOCHACCINO),430534,21011200,77193,3,1.0,16.0,16.0
5102,,0021,2026-03-19T13:39:09.989836+00:00,PAO DE QUEIJO PORCAO 6un,430535,21069090,77193,4,1.0,17.0,17.0
5102,,0103,2026-03-19T13:39:10.717665+00:00,SUCO DE LARANJA,430536,20098919,77194,1,1.0,12.0,12.0
5102,,0022,2026-03-19T13:39:11.459114+00:00,WAFFLE,430537,21069090,77195,1,1.0,18.0,18.0
5102,,0593,2026-03-19T13:39:11.459114+00:00,OMELETE DA CASA,430538,21069090,77195,2,1.0,13.0,13.0
5102,,0096,2026-03-19T13:39:11.459114+00:00,SODA ITALIANA DE AMORA,430539,20098919,77195,3,1.0,12.0,12.0
5102,,0106,2026-03-19T13:39:11.459114+00:00,SUCO DETOX - BETERRABA,430540,20098919,77195,4,1.0,18.0,18.0
5102,,0506,2026-03-19T13:39:12.044216+00:00,AMERICAN COOKIES,430541,21069090,77196,1,2.0,20.0,10.0
5102,,0475,2026-03-19T13:39:12.044216+00:00,BOMBOM DE NINHO COM UVA,430542,21069090,77196,2,2.0,16.0,8.0
5102,,0073,2026-03-19T13:39:12.575686+00:00,CARAMEL MACHIATO,430543,21011200,77197,1,1.0,16.0,16.0
5102,,0005,2026-03-19T13:39:12.575686+00:00,CROISSANT COM FRANGO,430544,21069090,77197,2,1.0,25.0,25.0
5102,,0001,2026-03-19T13:39:13.172912+00:00,GUDY TOAST,430545,21069090,77198,1,2.0,26.0,13.0
5405,,0318,2026-03-19T13:39:13.172912+00:00,AGUA SEM GAS,430546,21069090,77198,2,1.0,4.0,4.0
5102,,0087,2026-03-19T13:39:13.172912+00:00,CHOCOLATE QUENTE,430547,21011200,77198,3,1.0,18.0,18.0
5102,,0565,2026-03-19T13:39:13.172912+00:00,CHOCOLATE QUENTE PQ,430548,21011200,77198,4,1.0,15.0,15.0
5102,,0627,2026-03-19T13:39:13.757249+00:00,TOAST FRANGO,430549,21069090,77199,1,2.0,54.0,27.0
5102,,0581,2026-03-19T13:39:13.757249+00:00,GUDY CREAM,430550,21011200,77199,2,2.0,40.0,20.0
5102,,0004,2026-03-19T13:39:14.430178+00:00,CROISSANT COM CARNE,430551,21069090,77200,1,1.0,26.0,26.0
5102,,0114,2026-03-19T13:39:14.430178+00:00,STRAWBERRY MATCHA LATTE,430552,09023000,77200,2,1.0,16.0,16.0
5102,,0024,2026-03-19T13:39:14.430178+00:00,BOLO NO POTE,430553,21069090,77200,3,1.0,15.0,15.0
5102,,0487,2026-03-19T13:39:14.981792+00:00,BROWNIE C/ SORVETE,430554,21069090,77201,1,1.0,15.0,15.0
5102,,0433,2026-03-19T13:39:15.957332+00:00,QUICHE DE FRANGO,430555,21069090,77202,1,1.0,15.0,15.0
5405,,0319,2026-03-19T13:39:16.451591+00:00,AGUA COM GAS,430556,21069090,77203,1,1.0,4.5,4.5
5102,,0005,2026-03-19T13:39:16.451591+00:00,CROISSANT COM FRANGO,430557,21069090,77203,2,1.0,25.0,25.0
5102,,0039,2026-03-19T13:39:17.124094+00:00,AVOCADO TOAST,430558,21069090,77204,1,1.0,22.0,22.0
5102,,0073,2026-03-19T13:39:17.124094+00:00,CARAMEL MACHIATO,430559,21011200,77204,2,1.0,16.0,16.0
5102,,0008,2026-03-19T13:39:17.124094+00:00,CROISSANT COM NUTELLA E MORANGOS,430560,21069090,77204,3,1.0,25.0,25.0
5102,,0002,2026-03-19T13:39:17.124094+00:00,DOURADO - QUEIJO QUENTE,430561,21069090,77204,4,1.0,20.0,20.0
5102,,0099,2026-03-19T13:39:17.124094+00:00,SODA ITALIANA DE LIMAO SICILIANO,430562,20098919,77204,5,1.0,12.0,12.0
5102,,0572,2026-03-19T13:39:17.716144+00:00,BUBBLE YAKULT (MONTE SUA BUBBLE),430563,09023000,77205,1,1.0,22.0,22.0
5102,,0565,2026-03-19T13:39:17.716144+00:00,CHOCOLATE QUENTE PQ,430564,21011200,77205,2,1.0,15.0,15.0
5102,,0380,2026-03-19T13:39:17.716144+00:00,COXINHA DE MORANGO,430565,21069090,77205,3,1.0,8.0,8.0
5102,,0005,2026-03-19T13:39:17.716144+00:00,CROISSANT COM FRANGO,430566,21069090,77205,4,1.0,25.0,25.0
5102,,0593,2026-03-19T13:39:17.716144+00:00,OMELETE DA CASA,430567,21069090,77205,5,1.0,13.0,13.0
5102,,0103,2026-03-19T13:39:17.716144+00:00,SUCO DE LARANJA,430568,20098919,77205,6,1.0,12.0,12.0
5102,,0638,2026-03-19T13:39:18.332276+00:00,DONUTS CHOCOLATE,430569,21069090,77206,1,2.0,20.0,10.0
5102,,0630,2026-03-19T13:39:18.332276+00:00,PAO DE QUEIJO UN,430570,21069090,77206,2,2.0,15.0,7.5
5102,,0607,2026-03-19T13:39:18.332276+00:00,MACARON CHOCOLATE,430571,21069090,77206,3,2.0,12.0,6.0
5102,,0492,2026-03-19T13:39:18.878065+00:00,TOAST CAPRESE,430572,21069090,77207,1,1.0,20.0,20.0
5102,,0475,2026-03-19T13:39:18.878065+00:00,BOMBOM DE NINHO COM UVA,430573,21069090,77207,2,1.0,8.0,8.0
5102,,0039,2026-03-19T13:39:19.453047+00:00,AVOCADO TOAST,430574,21069090,77208,1,1.0,22.0,22.0
5102,,0106,2026-03-19T13:39:19.453047+00:00,SUCO DETOX - BETERRABA,430575,20098919,77208,2,1.0,18.0,18.0
5102,,0116,2026-03-19T13:39:19.978693+00:00,MATCHA.,430576,09023000,77209,1,1.0,8.0,8.0
5102,,0073,2026-03-19T13:39:20.473012+00:00,CARAMEL MACHIATO,430577,21011200,77210,1,1.0,16.0,16.0
5102,,0004,2026-03-19T13:39:20.473012+00:00,CROISSANT COM CARNE,430578,21069090,77210,2,1.0,26.0,26.0
5102,,0006,2026-03-19T13:39:20.473012+00:00,CROISSANT COM LOMBO,430579,21069090,77210,3,1.0,20.0,20.0
5102,,0112,2026-03-19T13:39:20.473012+00:00,DALGONA COFFEE,430580,20098919,77210,4,1.0,16.0,16.0
5102,,0043,2026-03-19T13:39:20.473012+00:00,TIRAMISU,430581,21069090,77210,5,1.0,20.0,20.0
5102,,0076,2026-03-19T13:39:21.071104+00:00,CAFE ESPRESSO LONGO,430582,21011200,77211,1,1.0,8.0,8.0
5102,,0565,2026-03-19T13:39:21.071104+00:00,CHOCOLATE QUENTE PQ,430583,21011200,77211,2,1.0,15.0,15.0
5102,,0004,2026-03-19T13:39:21.071104+00:00,CROISSANT COM CARNE,430584,21069090,77211,3,1.0,26.0,26.0
5102,,0103,2026-03-19T13:39:21.071104+00:00,SUCO DE LARANJA,430585,20098919,77211,4,1.0,12.0,12.0
5102,,0492,2026-03-19T13:39:21.071104+00:00,TOAST CAPRESE,430586,21069090,77211,5,1.0,20.0,20.0
5102,,0395,2026-03-19T13:39:21.686119+00:00,CROISSANT COM PRESUNTO E QUEIJO,430587,21069090,77212,1,1.0,20.0,20.0
5102,,0114,2026-03-19T13:39:21.686119+00:00,STRAWBERRY MATCHA LATTE,430588,09023000,77212,2,1.0,16.0,16.0
5405,,0319,2026-03-19T13:39:22.233141+00:00,AGUA COM GAS,430589,21069090,77213,1,1.0,4.5,4.5
5102,,0312,2026-03-19T13:39:22.233141+00:00,COADO,430590,21011200,77213,2,2.0,12.0,6.0
5102,,0001,2026-03-19T13:39:22.233141+00:00,GUDY TOAST,430591,21069090,77213,3,1.0,13.0,13.0
5102,,0071,2026-03-19T13:39:22.795318+00:00,MOCHA (MOCHACCINO),430592,21011200,77214,1,1.0,16.0,16.0
5405,,0318,2026-03-19T13:39:23.292285+00:00,AGUA SEM GAS,430593,21069090,77215,1,1.0,4.0,4.0
5102,,0487,2026-03-19T13:39:23.292285+00:00,BROWNIE C/ SORVETE,430594,21069090,77215,2,1.0,15.0,15.0
5102,,0292,2026-03-19T13:39:23.828321+00:00,CROISSANT,430595,21069090,77216,1,1.0,17.0,17.0
5405,,0440,2026-03-19T13:39:23.828321+00:00,REFRI COREANO FRUTAS,430596,22011000,77216,2,1.0,19.0,19.0
5102,,0413,2026-03-19T13:39:23.828321+00:00,TORTA DE PRESTIGIO,430597,09023000,77216,3,1.0,15.0,15.0
5102,,0004,2026-03-19T13:39:24.397534+00:00,CROISSANT COM CARNE,430598,21069090,77217,1,1.0,26.0,26.0
5102,,0488,2026-03-19T13:39:24.397534+00:00,CROISSANT COM CREME DE QUEIJO,430599,21069090,77217,2,1.0,22.0,22.0
5405,,0625,2026-03-19T13:39:24.397534+00:00,GUARANA ANTARTICA,430600,22021000,77217,3,2.0,14.0,7.0
5102,,0586,2026-03-19T13:39:25.027612+00:00,BUBBLE SUCO (MONTE SUA BUBBLE),430601,09023000,77218,1,1.0,22.0,22.0
5405,,0319,2026-03-19T13:39:25.53527+00:00,AGUA COM GAS,430602,21069090,77219,1,1.0,4.5,4.5
5102,,0581,2026-03-19T13:39:25.53527+00:00,GUDY CREAM,430603,21011200,77219,2,2.0,50.0,25.0
5102,,0380,2026-03-19T13:39:26.134292+00:00,COXINHA DE MORANGO,430604,21069090,77220,1,2.0,16.0,8.0
5102,,0506,2026-03-19T13:39:26.134292+00:00,AMERICAN COOKIES,430605,21069090,77220,2,1.0,10.0,10.0
5102,,0594,2026-03-19T13:39:26.134292+00:00,BOMBOM DE CEREJA,430606,21069090,77220,3,1.0,8.0,8.0
5102,,0477,2026-03-19T13:39:26.134292+00:00,BOMBOM DE MARACUJA,430607,21069090,77220,4,2.0,16.0,8.0
5102,,0475,2026-03-19T13:39:26.134292+00:00,BOMBOM DE NINHO COM UVA,430608,21069090,77220,5,1.0,8.0,8.0
5102,,0629,2026-03-19T13:39:26.134292+00:00,BOMBOM DE OREO,430609,21069090,77220,6,3.0,24.0,8.0
5102,,0596,2026-03-19T13:39:26.134292+00:00,BOMBOM DE PISTACHE,430610,21069090,77220,7,1.0,10.0,10.0
5102,,0488,2026-03-19T13:39:26.134292+00:00,CROISSANT COM CREME DE QUEIJO,430611,21069090,77220,8,1.0,22.0,22.0
5102,,0076,2026-03-19T13:39:26.829718+00:00,CAFE ESPRESSO LONGO,430612,21011200,77221,1,1.0,8.0,8.0
5102,,0593,2026-03-19T13:39:26.829718+00:00,OMELETE DA CASA,430613,21069090,77221,2,1.0,13.0,13.0
5102,,0380,2026-03-19T13:39:27.355382+00:00,COXINHA DE MORANGO,430614,21069090,77222,1,1.0,8.0,8.0
5102,,0475,2026-03-19T13:39:27.355382+00:00,BOMBOM DE NINHO COM UVA,430615,21069090,77222,2,1.0,8.0,8.0
5102,,0630,2026-03-19T13:39:28.036799+00:00,PAO DE QUEIJO UN,430616,21069090,77223,1,1.0,7.5,7.5
5102,,0073,2026-03-19T13:39:28.574533+00:00,CARAMEL MACHIATO,430617,21011200,77224,1,1.0,16.0,16.0
5405,,0319,2026-03-19T13:39:28.574533+00:00,AGUA COM GAS,430618,21069090,77224,2,1.0,4.5,4.5
5102,,0068,2026-03-19T13:39:29.131515+00:00,LATTE (CAFE COM LEITE),430619,21011200,77225,1,2.0,20.0,10.0
5102,,0017,2026-03-19T13:39:29.131515+00:00,PAO DE QUEIJO C/ FRANGO,430620,21069090,77225,2,1.0,17.0,17.0
5102,,0010,2026-03-19T13:39:29.131515+00:00,TAPIOCA COM FRANGO,430621,21069090,77225,3,1.0,20.0,20.0
5102,,0066,2026-03-19T13:39:29.680745+00:00,CAPPUCCINO,430622,21011200,77226,1,1.0,14.0,14.0
5102,,0491,2026-03-19T13:39:30.178498+00:00,CAPPUCCINO DE CHOCOLATE,430623,21011200,77227,1,1.0,14.0,14.0
5102,,0045,2026-03-19T13:39:30.679475+00:00,MOCHI,430624,21069090,77228,1,1.0,8.0,8.0
5102,,0005,2026-03-19T13:39:31.204635+00:00,CROISSANT COM FRANGO,430625,21069090,77229,1,1.0,25.0,25.0
5405,,0625,2026-03-19T13:39:31.204635+00:00,GUARANA ANTARTICA,430626,22021000,77229,2,1.0,7.0,7.0
5102,,0028,2026-03-19T13:39:31.728852+00:00,BROWNIE,430627,21069090,77230,1,1.0,11.0,11.0
5102,,0066,2026-03-19T13:39:31.728852+00:00,CAPPUCCINO,430628,21011200,77230,2,1.0,14.0,14.0
5102,,0096,2026-03-19T13:39:31.728852+00:00,SODA ITALIANA DE AMORA,430629,20098919,77230,3,1.0,12.0,12.0
5102,,0451,2026-03-19T13:39:31.728852+00:00,TOAST AMERICAN,430630,21069090,77230,4,1.0,25.0,25.0
5102,,0010,2026-03-19T13:39:32.303482+00:00,TAPIOCA COM FRANGO,430631,21069090,77231,1,1.0,20.0,20.0
5102,,0070,2026-03-19T13:39:32.818424+00:00,FLAT WHITE,430632,21011200,77232,1,2.0,20.0,10.0
5102,,0395,2026-03-19T13:39:33.340413+00:00,CROISSANT COM PRESUNTO E QUEIJO,430633,21069090,77233,1,1.0,20.0,20.0
5102,,0098,2026-03-19T13:39:33.340413+00:00,SODA ITALIANA DE MARACUJA,430634,20098919,77233,2,1.0,12.0,12.0
5102,,0555,2026-03-19T13:39:33.340413+00:00,TOAST BRULE,430635,21069090,77233,3,1.0,18.0,18.0
5102,,0001,2026-03-19T13:39:33.886012+00:00,GUDY TOAST,430636,21069090,77234,1,1.0,13.0,13.0
5102,,0005,2026-03-19T13:39:34.383584+00:00,CROISSANT COM FRANGO,430637,21069090,77235,1,1.0,25.0,25.0
5102,,0460,2026-03-19T13:39:34.383584+00:00,SODA ITALIANA DE FRUTAS VERMELHAS,430638,20098919,77235,2,1.0,12.0,12.0
5102,,0425,2026-03-19T13:39:34.926871+00:00,SUCO DETOX - COUVE,430639,20098919,77236,1,2.0,36.0,18.0
5102,,0009,2026-03-19T13:39:34.926871+00:00,TAPIOCA COM CARNE,430640,21069090,77236,2,1.0,21.0,21.0
5102,,0010,2026-03-19T13:39:35.448728+00:00,TAPIOCA COM FRANGO,430641,21069090,77237,1,2.0,40.0,20.0
5102,,0112,2026-03-19T13:39:35.448728+00:00,DALGONA COFFEE,430642,20098919,77237,2,2.0,32.0,16.0
5102,,0028,2026-03-19T13:39:35.968607+00:00,BROWNIE,430643,21069090,77238,1,1.0,11.0,11.0
5102,,0292,2026-03-19T13:39:36.487803+00:00,CROISSANT,430644,21069090,77239,1,1.0,17.0,17.0
5102,,0312,2026-03-19T13:39:36.487803+00:00,COADO,430645,21011200,77239,2,1.0,6.0,6.0
5102,,0073,2026-03-19T13:39:37.023921+00:00,CARAMEL MACHIATO,430646,21011200,77240,1,1.0,16.0,16.0
5102,,0006,2026-03-19T13:39:37.023921+00:00,CROISSANT COM LOMBO,430647,21069090,77240,2,1.0,20.0,20.0
5102,,0491,2026-03-19T13:39:37.584702+00:00,CAPPUCCINO DE CHOCOLATE,430648,21011200,77241,1,1.0,14.0,14.0
5102,,0532,2026-03-19T13:39:38.078559+00:00,QUICHE + SUCO DE LARANJA,430649,21069090,77242,1,1.0,20.0,20.0
5102,,0005,2026-03-19T13:39:38.582274+00:00,CROISSANT COM FRANGO,430650,21069090,77243,1,2.0,50.0,25.0
5102,,0581,2026-03-19T13:39:38.582274+00:00,GUDY CREAM,430651,21011200,77243,2,1.0,20.0,20.0
5102,,0103,2026-03-19T13:39:38.582274+00:00,SUCO DE LARANJA,430652,20098919,77243,3,1.0,12.0,12.0
5102,,0618,2026-03-19T13:39:38.582274+00:00,VANILLA LATTE,430653,21011200,77243,4,1.0,14.0,14.0
5405,,0318,2026-03-19T13:39:39.166637+00:00,AGUA SEM GAS,430654,21069090,77244,1,1.0,4.0,4.0
5102,,0066,2026-03-19T13:39:39.166637+00:00,CAPPUCCINO,430655,21011200,77244,2,1.0,14.0,14.0
5102,,0112,2026-03-19T13:39:39.166637+00:00,DALGONA COFFEE,430656,20098919,77244,3,1.0,16.0,16.0
5102,,0001,2026-03-19T13:39:39.166637+00:00,GUDY TOAST,430657,21069090,77244,4,1.0,13.0,13.0
5102,,0016,2026-03-19T13:39:39.166637+00:00,PAO DE QUEIJO C/ CARNE,430658,21069090,77244,5,2.0,34.0,17.0
5102,,0335,2026-03-19T13:39:39.166637+00:00,TORTA DE MORANGO,430659,09023000,77244,6,1.0,18.0,18.0
5102,,0475,2026-03-19T13:39:39.166637+00:00,BOMBOM DE NINHO COM UVA,430660,21069090,77244,7,2.0,16.0,8.0
5102,,0594,2026-03-19T13:39:39.822558+00:00,BOMBOM DE CEREJA,430661,21069090,77245,1,2.0,16.0,8.0
5102,,0578,2026-03-19T13:39:40.324337+00:00,CHOCO AFFOGATO,430662,21011200,77246,1,1.0,16.0,16.0
5102,,0017,2026-03-19T13:39:40.324337+00:00,PAO DE QUEIJO C/ FRANGO,430663,21069090,77246,2,1.0,17.0,17.0
5102,,0506,2026-03-19T13:39:40.842523+00:00,AMERICAN COOKIES,430664,21069090,77247,1,1.0,10.0,10.0
5102,,0112,2026-03-19T13:39:41.341727+00:00,DALGONA COFFEE,430665,20098919,77248,1,1.0,16.0,16.0
5102,,0611,2026-03-19T13:39:41.92654+00:00,CAMAFEU,430666,21069090,77249,1,1.0,8.0,8.0
5102,,0607,2026-03-19T13:39:41.92654+00:00,MACARON CHOCOLATE,430667,21069090,77249,2,1.0,6.0,6.0
5405,,0318,2026-03-19T13:39:42.451586+00:00,AGUA SEM GAS,430668,21069090,77250,1,1.0,4.0,4.0
5102,,0028,2026-03-19T13:39:42.451586+00:00,BROWNIE,430669,21069090,77250,2,1.0,11.0,11.0
5102,,0435,2026-03-19T13:39:42.451586+00:00,QUICHE DE QUEIJO,430670,21069090,77250,3,1.0,15.0,15.0
5102,,0400,2026-03-19T13:39:42.998364+00:00,TORTA DE LIMAO,430671,21069090,77251,1,1.0,15.0,15.0
5405,7896058258806,438,2026-03-19T13:39:43.496812+00:00,AYM BISC MULTPACK AGUA E SAL 345G,430672,19053100,77252,1,5.0,24.2,4.84
5405,7896058258820,448,2026-03-19T13:39:43.496812+00:00,AYM BISC MULTPACK CRACKER MANTEIGA 345G,430673,19053100,77252,2,5.0,27.8,5.56
5405,7896058255058,76,2026-03-19T13:39:43.496812+00:00,AYM BISC RECHEADO CHOCO CREME 120G,430674,19053100,77252,3,5.0,12.25,2.45
5405,7896058255041,75,2026-03-19T13:39:43.496812+00:00,AYM BISC RECHEADO MORANGO 120G,430675,19053100,77252,4,5.0,12.25,2.45
5405,7896058258981,433,2026-03-19T13:39:43.496812+00:00,AYM BISC ROSQUINHA COCO 350G,430676,19053100,77252,5,5.0,26.95,5.39
5405,7896058258998,431,2026-03-19T13:39:43.496812+00:00,AYM BISC ROSQUINHA LEITE 350G,430677,19053100,77252,6,5.0,26.95,5.39
5405,7896058217889,51,2026-03-19T13:39:43.496812+00:00,AYM BISC SALPET 200G,430678,19053100,77252,7,10.0,34.5,3.45
5405,7896058257281,70,2026-03-19T13:39:43.496812+00:00,AYM DANIX RECH CHOCOLATE 130G,430679,19053100,77252,8,10.0,27.1,2.71
5405,7896058257267,71,2026-03-19T13:39:43.496812+00:00,AYM DANIX RECH MORANGO 130G,430680,19053100,77252,9,10.0,27.1,2.71
5102,,0312,2026-03-19T13:39:44.285842+00:00,COADO,430681,21011200,77253,1,1.0,6.0,6.0
5405,,0319,2026-03-19T13:39:44.285842+00:00,AGUA COM GAS,430682,21069090,77253,2,1.0,4.5,4.5
5102,,0001,2026-03-19T13:39:44.285842+00:00,GUDY TOAST,430683,21069090,77253,3,1.0,13.0,13.0
5102,,0084,2026-03-19T13:39:44.865855+00:00,AFFOGATO,430684,21011200,77254,1,1.0,12.0,12.0
5102,,0004,2026-03-19T13:39:44.865855+00:00,CROISSANT COM CARNE,430685,21069090,77254,2,1.0,26.0,26.0
5102,,0002,2026-03-19T13:39:44.865855+00:00,DOURADO - QUEIJO QUENTE,430686,21069090,77254,3,1.0,20.0,20.0
5102,,0593,2026-03-19T13:39:44.865855+00:00,OMELETE DA CASA,430687,21069090,77254,4,1.0,13.0,13.0
5102,,0097,2026-03-19T13:39:44.865855+00:00,SODA ITALIANA DE MORANGO,430688,20098919,77254,5,1.0,12.0,12.0
5102,,0082,2026-03-19T13:39:44.865855+00:00,V60,430689,21011200,77254,6,1.0,12.0,12.0
5102,,0611,2026-03-19T13:39:45.496959+00:00,CAMAFEU,430690,21069090,77255,1,1.0,8.0,8.0
5102,,0634,2026-03-19T13:39:45.496959+00:00,BOMBOM CAFE,430691,21069090,77255,2,1.0,5.0,5.0
5102,,0506,2026-03-19T13:39:46.021754+00:00,AMERICAN COOKIES,430692,21069090,77256,1,1.0,10.0,10.0
5102,,0068,2026-03-19T13:39:46.021754+00:00,LATTE (CAFE COM LEITE),430693,21011200,77256,2,1.0,10.0,10.0
